"alt_texts","annotation_id","annotator","created_at","date","id","lead_time","like_count","links","name","referenced_post_id","referenced_post_type","referenced_post_url","referenced_username","reply_count","repost_count","sentiment","text","updated_at","url","username" 
"[]",1342,"1","2024-12-27T13:14:11.371331Z","2023-10-16 07:47:09.014","3kbu4ikffm42w",17.4,23,"[]","Solange","","","","",3,12,"{""choices"":[""international"",""vie politique""]}","L’extrême droite a été battue en Pologne. Donald Tusk a promis de rétablir de bonnes relations avec l'Union européenne et de débloquer les fonds européens gelés par Bruxelles en raison des différends survenus au cours des deux mandats du gouvernement PiS.
Le droit à l'avortement va être libéralisé.","2024-12-27T13:14:11.371331Z","https://bsky.app/profile/solange1.bsky.social/post/3kbu4ikffm42w","solange1.bsky.social"
"[]",1343,"1","2024-12-27T13:15:25.020685Z","2024-12-19 21:45:30.403","3ldottjja7s2l",72.932,9,"[]","Solange","","","","",1,1,"{""choices"":[""économie"",""institutions"",""vie politique""]}","M. Bayrou a dit espérer l’adoption d’un budget « à la mi-février », il repartira de « la copie qui a été votée » au Parlement avant la censure du gouvernement de Michel Barnier. Il a ajouté qu’il n’utiliserait pas l’article 49.3 de la Constitution, sauf en cas de « blocage absolu sur le budget ».","2024-12-27T13:15:25.020685Z","https://bsky.app/profile/solange1.bsky.social/post/3ldottjja7s2l","solange1.bsky.social"
"[]",1344,"1","2024-12-27T13:16:23.947407Z","2024-11-25 14:07:44.602","3lbrp2uziwk2y",57.767,0,"[]","Solange","3lbrocjslws2h","replied_to","https://bsky.app/profile/loulou38.bsky.social/post/3lbrocjslws2h","loulou38.bsky.social",1,0,"{""choices"":[""institutions"",""vie politique""]}","Il ne peut pas y avoir de dissolution de l’assemblée avant juillet. Mais le RN peut en joignant ses voix aux NFP faire tomber le gouvernement Barnier.","2024-12-27T13:16:23.947407Z","https://bsky.app/profile/solange1.bsky.social/post/3lbrp2uziwk2y","solange1.bsky.social"
"[]",1345,"1","2024-12-27T13:16:42.240649Z","2024-11-28 08:43:25.071","3lbyodpegec2e",16.878,5,"[]","Solange","3lbyodpdxpk2e","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3lbyodpdxpk2e","solange1.bsky.social",1,0,"vie politique","Aussi le gouvernement a-t-il accentué la pression, les mettant en garde : en votant cette motion, ils plongeraient un peu plus le pays dans l’instabilité politique et le marasme économique.","2024-12-27T13:16:42.240649Z","https://bsky.app/profile/solange1.bsky.social/post/3lbyodpegec2e","solange1.bsky.social"
"[]",1346,"1","2024-12-27T13:16:52.009079Z","2023-12-28 22:09:34.083","3khn6put5gs2g",8.683,1,"[]","Solange","","","","",1,1,"{""choices"":[""institutions"",""vie politique""]}","Quel est l'enjeu des prochaines élections européennes ?
Les uns et les autres vont lire dans les résultats des européennes un signal de ce que pourra être la présidentielle de 2027. Si la liste du RN termine très haut, Marine Le Pen sera vue comme encore plus proche d'une victoire.","2024-12-27T13:16:52.009079Z","https://bsky.app/profile/solange1.bsky.social/post/3khn6put5gs2g","solange1.bsky.social"
"[]",1347,"1","2024-12-27T13:17:10.298451Z","2023-11-20 09:02:09.943","3kemayvrr2s2j",17.022,1,"[]","Solange","","","","",1,0,"{""choices"":[""institutions"",""vie politique""]}","Sacha Houlié à Ouest France
Le texte que vous voulez rebâtir en commission des lois, à partir du 27 novembre, trouvera-t-il, ensuite, une majorité dans l’hémicycle ?
Je le souhaite. Renaissance, le MoDem et Horizons le soutiennent. Mais également le groupe Liot.","2024-12-27T13:17:10.298451Z","https://bsky.app/profile/solange1.bsky.social/post/3kemayvrr2s2j","solange1.bsky.social"
"[]",1348,"1","2024-12-27T13:17:30.272914Z","2024-12-04 10:30:05.602","3lchx3y57ak2c",18.548,8,"[]","Solange","","","","",1,4,"{""choices"":[""international"",""institutions"",""vie politique""]}","Avec cette censure les extrêmes françaises - de droite comme de gauche - souhaitent ouvertement le chaos. 
En Allemagne, l'article 67 de la Loi fondamentale stipule que les oppositions ne peuvent renverser le Chancelier qu'après avoir constaté l'existence d'une majorité alternative.","2024-12-27T13:17:30.272914Z","https://bsky.app/profile/solange1.bsky.social/post/3lchx3y57ak2c","solange1.bsky.social"
"['']",1349,"1","2024-12-27T13:17:35.833616Z","2024-11-29 18:34:43.047","3lc47txaom225",4.481,133,"[]","Solange","","","","",7,32,"autre","La cathédrale Notre-Dame de Paris remplie par ceux qui ont travaillé à sa restauration.
Ils peuvent être fiers du résultat.","2024-12-27T13:17:35.833616Z","https://bsky.app/profile/solange1.bsky.social/post/3lc47txaom225","solange1.bsky.social"
"[]",1350,"1","2024-12-27T13:17:43.733288Z","2023-10-23 07:12:59.653","3kcfntw5e2f2g",6.734,0,"['https://l.bfmtv.com/TOd']","Solange","","","","",0,1,"social","Réforme du RSA: pour Olivier Dussopt, le travail est le meilleur moyen pour ""lutter contre la pauvreté""
l.bfmtv.com/TOd","2024-12-27T13:17:43.733288Z","https://bsky.app/profile/solange1.bsky.social/post/3kcfntw5e2f2g","solange1.bsky.social"
"[]",1351,"1","2024-12-27T13:18:01.634195Z","2023-12-04 16:02:57.657","3kfq72abvv72d",16.77,4,"[]","Solange","","","","",0,3,"social","Hugo Micheron enseignant à Sciences Po
La guerre à Gaza permet aux djihadistes de “gagner des parts de marché idéologiques”: en réduisant les 2 camps à un affrontement victimes/bourreaux, en assimilant l’Occident au bombardement des Gazaouis, ils normalisent les attentats en Europe.","2024-12-27T13:18:01.634195Z","https://bsky.app/profile/solange1.bsky.social/post/3kfq72abvv72d","solange1.bsky.social"
"[]",1352,"1","2024-12-27T13:18:15.053814Z","2023-10-11 20:36:29.159","3kbiv5mscj72u",12.06,1,"[]","Solange","3kbiv43oa7f2a","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kbiv43oa7f2a","solange1.bsky.social",0,0,"{""choices"":[""environnement"",""économie""]}","Le ministre de l’économie et des finances, Bruno Le Maire, a affirmé que « ce projet de loi inédit permettra à la France de se positionner comme le futur leader européen de l’industrie verte et le terreau des technologies vertes de demain ».","2024-12-27T13:18:15.053814Z","https://bsky.app/profile/solange1.bsky.social/post/3kbiv5mscj72u","solange1.bsky.social"
"[]",1353,"1","2024-12-27T13:18:25.111566Z","2023-12-03 20:42:22.246","3kfo66wtlhw2d",8.795,4,"[]","Solange","3kfo654qcg42s","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kfo654qcg42s","solange1.bsky.social",0,0,"vie politique","Mais là où nous agissons, le RN tire vers le bas.
Olivier Véran - La Tribune du Dimanche","2024-12-27T13:18:25.111566Z","https://bsky.app/profile/solange1.bsky.social/post/3kfo66wtlhw2d","solange1.bsky.social"
"[]",1354,"1","2024-12-27T13:18:44.074623Z","2023-12-03 12:12:40.154","3kfnbpjxiiz2f",17.688,3,"[]","Solange","","","","",1,3,"économie","« On a tendance à tout analyser à l’aune de la macroéconomie : la balance commerciale, le PIB, l’emploi… Or ces chiffres globaux ne traduisent pas le ressenti des acteurs de la microéconomie. Nous devons faire très attention à ce tropisme.","2024-12-27T13:18:44.074623Z","https://bsky.app/profile/solange1.bsky.social/post/3kfnbpjxiiz2f","solange1.bsky.social"
"['']",1355,"1","2024-12-27T13:20:53.701295Z","2023-12-05 13:59:19.523","3kfsim3d7sd2w",128.515,5,"[]","Solange","","","","",1,3,"économie","Hydrogène : Michelin, Forvia et Stellantis inaugurent leur «giga-usine» de piles pour utilitaires

L’objectif de cette usine vise à produire 15.000 systèmes à hydrogène en 2024, puis monter à 50.000 par an d'ici 2026.","2024-12-27T13:20:53.701295Z","https://bsky.app/profile/solange1.bsky.social/post/3kfsim3d7sd2w","solange1.bsky.social"
"[]",1356,"1","2024-12-27T13:21:35.551062Z","2024-12-15 18:55:51.124","3ldeiihxltk2d",40.446,3,"[]","Solange","3ldeiihxb3s2d","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3ldeiihxb3s2d","solange1.bsky.social",1,0,"{""choices"":[""économie"",""vie politique""]}","« Potentiellement, Bayrou est vu comme le gage d’une stabilité jusqu’à la fin du mandat, le pire étant l’instabilité pour les entreprises », déroule une source du Medef.","2024-12-27T13:21:35.551062Z","https://bsky.app/profile/solange1.bsky.social/post/3ldeiihxltk2d","solange1.bsky.social"
"['']",1357,"1","2024-12-27T13:21:44.436458Z","2023-12-15 17:55:38.303","3kgm2htwfh324",7.736,3,"[]","Solange","","","","",1,2,"immigration","Après la motion de rejet surprise adoptée à l’Assemblée pour écarter le projet de loi immigration de l’exécutif, les trois quarts des Français (74%) demandent à être directement consultés sur le sujet.","2024-12-27T13:21:44.436458Z","https://bsky.app/profile/solange1.bsky.social/post/3kgm2htwfh324","solange1.bsky.social"
"[]",1358,"1","2024-12-27T13:21:56.309843Z","2023-11-16 20:50:18.013","3kedgphsvik2s",10.563,3,"[]","Solange","3kedgnqt5xs2z","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kedgnqt5xs2z","solange1.bsky.social",0,0,"vie politique","Fière d’avoir défendu ce texte au nom de @RenewEurope !f d’avoir défendu ce texte au nom de Renew Europe ! »","2024-12-27T13:21:56.309843Z","https://bsky.app/profile/solange1.bsky.social/post/3kedgphsvik2s","solange1.bsky.social"
"[]",1359,"1","2024-12-27T13:22:13.273527Z","2024-11-27 21:56:03.868","3lbxk65ikf22e",15.806,11,"[]","Solange","","","","",0,5,"{""choices"":[""économie"",""santé""]}","Budget de la Sécurité sociale : la commission mixte paritaire parvient à un compromis

Le projet de loi de financement de la Sécurité sociale pour 2025 devrait déboucher sur l’adoption d’un texte sans vote (par l’utilisation de l’article 49.3), un cas de figure à haut risque pour Michel Barnier.","2024-12-27T13:22:13.274369Z","https://bsky.app/profile/solange1.bsky.social/post/3lbxk65ikf22e","solange1.bsky.social"
"[]",1360,"1","2024-12-27T13:22:34.954016Z","2023-10-26 05:15:45.835","3kcmyp2hc2q2i",20.289,3,"[]","Solange","","","","",0,2,"{""choices"":[""institutions"",""police \/ justice""]}","La réponse aux violences urbaines « doit être traitée aujourd’hui » à La Sorbonne. Élisabeth Borne va présenter des mesures régaliennes, devant 500 maires, concernés par les émeutes et les ministres Gérald Darmanin (Intérieur), Éric Dupond-Moretti (Justice), Aurore Bergé (Solidarités et Familles).","2024-12-27T13:22:34.954016Z","https://bsky.app/profile/solange1.bsky.social/post/3kcmyp2hc2q2i","solange1.bsky.social"
"[]",1361,"1","2024-12-27T13:22:54.193678Z","2024-12-08 08:56:27.337","3lcrtq7yk6s2g",21.119,2,"[]","Solange","3lcrtq7yces2g","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3lcrtq7yces2g","solange1.bsky.social",1,1,"vie politique","Le président américain élu a attendu dimanche pour faire des déclarations relatives à ces échanges, que le chef de l’État français Emmanuel Macron a organisés à Paris en marge de la réouverture de Notre-Dame","2024-12-27T13:23:01.873959Z","https://bsky.app/profile/solange1.bsky.social/post/3lcrtq7yk6s2g","solange1.bsky.social"
"[]",1362,"1","2024-12-27T13:24:38.695463Z","2024-11-28 13:29:24.669","3lbz6d3zemc24",93.803,13,"[]","Solange","","","","",0,3,"vie politique","🚨Antoine Armand au sujet re le motion de censure 💬«Ce n’est pas parce qu’on n’est pas d’accord avec un premier ministre et un gouvernement qu’on plonge le pays dans l’inconnu budgétaire et financier.»","2024-12-27T13:24:38.695463Z","https://bsky.app/profile/solange1.bsky.social/post/3lbz6d3zemc24","solange1.bsky.social"
"[]",1363,"1","2024-12-27T13:24:55.143552Z","2023-10-14 06:10:45.629","3kbmmy47mvb2u+solange1.bsky.social",15.073,6,"['https://www.lesechos.fr/economie-france/conjoncture/le-pouvoir-dachat-devrait-se-redresser-en-fin-dannee-en-france-1986791']","Solange","3kbmmy47mvb2u","reposted","https://bsky.app/profile/deer174229.bsky.social/post/3kbmmy47mvb2u","deer174229.bsky.social",1,3,"pouvoir d’achat","Sur le front des bonnes nouvelles :
Malgré un début d'année difficile, le pouvoir d'achat des ménages augmenterait de 1,2% en 2023, selon la note de conjoncture de l'Insee publiée ce jeudi. La consommation devrait ainsi retrouver un peu d'élan au second semestre.
www.lesechos.fr/economie-fra...","2024-12-27T13:24:55.143552Z","https://bsky.app/profile/deer174229.bsky.social/post/3kbmmy47mvb2u","solange1.bsky.social"
"[]",1364,"1","2024-12-27T13:25:18.916441Z","2023-10-14 21:15:02.865","3kbqipdlbeg2m",22.547,3,"[]","Solange","3kbqiobrvyo2r","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kbqiobrvyo2r","solange1.bsky.social",1,0,"{""choices"":[""social"",""éducation""]}","""Je souhaite que ce lundi soit une journée de solidarité de tous nos professeurs. Lundi matin, à 8h, ils auront ce temps de 2 heures et les cours au collège et au lycée ne commenceront qu'à 10 heures.""","2024-12-27T13:25:18.916441Z","https://bsky.app/profile/solange1.bsky.social/post/3kbqipdlbeg2m","solange1.bsky.social"
"[]",1365,"1","2024-12-27T13:25:35.079275Z","2024-12-14 20:16:28.649","3ldbaflpetk26+solange1.bsky.social",14.674,7,"[]","Solange","3ldbaflpetk26","reposted","https://bsky.app/profile/jf.porchez.com/post/3ldbaflpetk26","jf.porchez.com",0,2,"social","Ces vélos cargo, certes pratiques, j’appelle ça des SVU du vélo.

Ils devraient être interdit des pistes cyclables (en deçà d’une certaine largeur) et du stationnement sur les trottoirs.","2024-12-27T13:25:35.080251Z","https://bsky.app/profile/jf.porchez.com/post/3ldbaflpetk26","solange1.bsky.social"
"[]",1366,"1","2024-12-27T13:25:49.548052Z","2024-12-04 07:56:38.524","3lchojllh5s24",13.003,14,"[]","Solange","","","","",1,4,"vie politique","♦️Une démission d’Emmanuel Macron ? « C’est de la politique fiction », répond le principal concerné.
« Ça n’a pas de sens », « c’est franchement pas à la hauteur de dire ces choses-là »
« Il se trouve que si je suis devant vous, c’est que j’ai été élu deux fois par le peuple français.","2024-12-27T13:25:49.548052Z","https://bsky.app/profile/solange1.bsky.social/post/3lchojllh5s24","solange1.bsky.social"
"[]",1367,"1","2024-12-27T13:25:57.456737Z","2024-12-05 16:56:47.516","3lcl56eo6f22r",6.617,15,"[]","Solange","","","","",15,8,"vie politique","Sophia Chikirou accompagnée Jean-Luc Melenchon 🗣️
« On vise l’Elysée nous »","2024-12-27T13:25:57.456737Z","https://bsky.app/profile/solange1.bsky.social/post/3lcl56eo6f22r","solange1.bsky.social"
"[]",1368,"1","2024-12-27T13:26:04.288391Z","2024-12-14 07:54:29.943","3ldat2xkyqs2d",5.654,0,"[]","Solange","","","","",3,0,"vie politique","Six Français sur dix ne font pas confiance au nouveau Premier ministre ""pour mener une bonne politique pour la France"".
C'est ce qu'indique un sondage Toluna Harris Interactive pour LCI.","2024-12-27T13:26:04.288391Z","https://bsky.app/profile/solange1.bsky.social/post/3ldat2xkyqs2d","solange1.bsky.social"
"[]",1369,"1","2024-12-27T13:27:19.542031Z","2024-12-03 22:25:24.152","3lcgom4ynq22y",73.854,40,"[]","Solange","","","","",6,17,"vie politique","L’image de LFI continue de se dégrader dans l’opinion publique. 63 % des Français jugent ce parti dangereux pour la démocratie, un chiffre en hausse de six points par rapport à 2023 et de douze points depuis 2020.","2024-12-27T13:27:19.543010Z","https://bsky.app/profile/solange1.bsky.social/post/3lcgom4ynq22y","solange1.bsky.social"
"[]",1370,"1","2024-12-27T13:27:27.698523Z","2024-12-08 12:10:16.151","3lcs6ks3lys22",6.962,14,"[]","Solange","","","","",2,2,"international","Emmanuel Macron

L’État de barbarie est tombé. Enfin.

Je rends hommage au peuple syrien, à son courage, à sa patience. Dans ce moment d’incertitude, je forme pour lui des vœux de paix, de liberté et d’unité.

La France restera engagée pour la sécurité de tous au Moyen-Orient.","2024-12-27T13:27:27.698523Z","https://bsky.app/profile/solange1.bsky.social/post/3lcs6ks3lys22","solange1.bsky.social"
"[]",1371,"1","2024-12-27T13:27:33.131183Z","2023-11-01 15:28:56.600","3kd55qzsfjy2l",4.35,0,"[]","Solange","3kd55olx4fy2e","replied_to","https://bsky.app/profile/solange1.bsky.social/post/3kd55olx4fy2e","solange1.bsky.social",0,0,"social","C’est pourquoi la lutte contre l’antisémitisme est une cause qui nous concerne tous, juifs ou non.","2024-12-27T13:27:33.131183Z","https://bsky.app/profile/solange1.bsky.social/post/3kd55qzsfjy2l","solange1.bsky.social"
